,Unnamed: 0,Plane,VG,VD,Location,Criteria,Height,Width,inpPotPath,inpChargePath,cmpPotPath,cmpChargePath,tarPotPath,tarChargePath,Pot Mean,Pot STD,Charge Mean,Charge STD
27222,27222,XY,0.70625,0.51875,19,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.51875_19_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.51875_19_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.51875_19_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.51875_19_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.51875_19_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.51875_19_charge_5.txt,-0.2949995405405405,0.1449544958100518,16.70007885511791,1.9895111851701492
27260,27260,XY,0.14375,0.70625,21,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.70625_21_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.70625_21_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.70625_21_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.70625_21_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.70625_21_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.70625_21_charge_4.txt,0.1503294471552321,0.2195452179677919,9.54846688359226,3.339325566826843
27268,27268,XY,0.51875,0.70625,11,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_11_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_11_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_11_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_11_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_11_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_11_charge_4.txt,-0.1992430973319473,0.2131575567155745,16.65487768606525,2.187670374944364
27274,27274,XY,0.6125,0.51875,20,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_20_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_20_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_20_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_20_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_20_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_20_charge_4.txt,-0.2395550176715176,0.152775903565278,15.574552067865197,1.8451985531456396
27292,27292,XY,0.51875,0.6125,16,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_16_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_16_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_16_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_16_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_16_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_16_charge_4.txt,-0.1906193376992377,0.1941705153167405,16.536799315228883,2.195198851365036
27296,27296,XY,0.8,0.2375,8,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_8_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_8_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_8_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_8_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_8_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_8_charge_8.txt,-0.2968675325710325,0.073840023898019,17.659610657888205,2.001956085986864
27300,27300,XY,0.14375,0.05,0,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.05_0_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.05_0_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.05_0_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.05_0_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.05_0_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.05_0_charge_5.txt,0.2112515812872487,0.1721986723206998,8.595219058979426,3.302632276248324
27307,27307,XY,0.05,0.51875,14,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_14_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_14_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_14_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_14_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_14_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_14_charge_6.txt,0.0585145408828828,0.2307980644932949,13.496850055439149,3.203017535344671
27327,27327,XY,0.14375,0.2375,13,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_13_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_13_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_13_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_13_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_13_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_13_charge_4.txt,0.1334054046749826,0.2183034321954398,13.462286552169562,3.67105439874822
27328,27328,XY,0.6125,0.70625,5,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.70625_5_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.70625_5_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.70625_5_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.70625_5_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.70625_5_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.70625_5_charge_4.txt,-0.2571344407484408,0.1896499143748205,15.489445042143922,1.8489705316624627
27332,27332,XY,0.14375,0.51875,5,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_5_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_5_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_5_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_5_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_5_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_5_charge_5.txt,0.1387053218362786,0.2268250581272295,10.778311239634396,3.351299757399598
27340,27340,XY,0.33125,0.6125,5,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_5_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_5_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_5_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_5_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_5_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_5_charge_5.txt,-0.0299486732020096,0.2118479464779261,12.897917049787386,2.561343968790269
27345,27345,XY,0.2375,0.14375,14,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_14_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_14_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_14_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_14_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_14_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_14_charge_5.txt,0.0717182351143451,0.1751262276450622,14.456172563489718,3.2475415949076365
27348,27348,XY,0.2375,0.70625,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.70625_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.70625_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.70625_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.70625_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.70625_12_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.70625_12_charge_5.txt,0.0389254422002772,0.2304386094670136,13.241712549049875,3.122857512679805
27350,27350,XY,0.6125,0.6125,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_25_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_25_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_25_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_25_charge_4.txt,-0.2324678814968814,0.1499057299738155,12.124884713677076,1.450021744773574
27355,27355,XY,0.33125,0.6125,8,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_8_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_8_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_8_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_8_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_8_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_8_charge_5.txt,-0.039774336686036,0.2196925829908776,14.317554984082031,2.7428705947440504
27368,27368,XY,0.05,0.05,14,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.05_14_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.05_14_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.05_14_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.05_14_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.05_14_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.05_14_charge_6.txt,0.0992942572640332,0.1641307719296372,14.46039618377278,3.286148442719828
27378,27378,XY,0.70625,0.05,18,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_18_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_18_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_18_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_18_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_18_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_18_charge_5.txt,-0.2207753097713097,0.0369428190432426,17.455010176093328,1.992996456216329
27381,27381,XY,0.6125,0.14375,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.14375_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.14375_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.14375_10_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.14375_10_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.14375_10_pot_7.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.14375_10_charge_7.txt,-0.1864870183645183,0.0652947992528491,17.449419853773254,2.0806499213472085
27382,27382,XY,0.8,0.6125,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.6125_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.6125_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.6125_10_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.6125_10_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.6125_10_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.6125_10_charge_8.txt,-0.3409826857241857,0.1706366612147792,17.79344038301543,2.010637186405555
27388,27388,XY,0.8,0.51875,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.51875_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.51875_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.51875_25_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.51875_25_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.51875_25_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.51875_25_charge_8.txt,-0.3773644390159391,0.1009280049980475,12.793789632817775,1.314427712100248
27397,27397,XY,0.6125,0.51875,6,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_6_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_6_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_6_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_6_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_6_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.51875_6_charge_4.txt,-0.2405460814275814,0.1558141945932133,16.329548734669007,2.04671352166982
27398,27398,XY,0.6125,0.6125,23,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_23_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_23_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_23_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_23_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_23_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_23_charge_4.txt,-0.2384333984753984,0.1532798187136465,13.61797205659084,1.559241393217739
27403,27403,XY,0.05,0.2375,4,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_4_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_4_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_4_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_4_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_4_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_4_charge_6.txt,0.1011669277581427,0.1843546527646669,11.666761888540924,3.106653853796276
27407,27407,XY,0.2375,0.14375,22,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_22_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_22_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_22_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_22_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_22_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_22_charge_5.txt,0.1006053593624393,0.1609292375442904,11.386930071081212,2.9727061080845134
27428,27428,XY,0.05,0.70625,9,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_9_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_9_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_9_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_9_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_9_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_9_charge_6.txt,0.0609781007830907,0.2291415430351536,12.739141901252284,3.209551827225072
27436,27436,XY,0.51875,0.2375,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_10_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_10_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_10_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_10_charge_4.txt,-0.1467970278932779,0.109314697908954,16.871691219803946,2.196166020004437
27437,27437,XY,0.05,0.51875,0,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_0_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_0_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_0_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_0_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_0_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_0_charge_6.txt,0.1249757511988912,0.2057039123933038,8.272952316075438,2.81180406925888
27445,27445,XY,0.425,0.33125,19,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.33125_19_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.33125_19_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.33125_19_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.33125_19_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.33125_19_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.33125_19_charge_5.txt,-0.0881874545386001,0.1538810900853178,15.036004288067556,2.414490044657283
27450,27450,XY,0.6125,0.8,18,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_18_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_18_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_18_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_18_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_18_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_18_charge_4.txt,-0.2661543794178794,0.2115509211758331,16.58729723732656,2.0928302963754177
27452,27452,XY,0.33125,0.14375,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_25_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_25_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_25_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_25_charge_5.txt,0.0425987384627512,0.1346622812410321,10.1407226415262,2.381385488637286
27456,27456,XY,0.51875,0.51875,18,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_18_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_18_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_18_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_18_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_18_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_18_charge_4.txt,-0.179688968988219,0.1722873404667877,16.163787999326708,2.1919141010696697
27459,27459,XY,0.51875,0.05,16,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.05_16_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.05_16_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.05_16_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.05_16_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.05_16_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.05_16_charge_5.txt,-0.1193402928967428,0.065622688385955,16.985935465057242,2.1641435002948954
27461,27461,XY,0.70625,0.8,13,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_13_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_13_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_13_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_13_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_13_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_13_charge_6.txt,-0.3138170381150381,0.2175049710587446,17.60971097046921,2.0409911087216868
27464,27464,XY,0.33125,0.33125,17,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_17_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_17_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_17_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_17_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_17_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_17_charge_5.txt,-0.0190551342927304,0.1812415609635098,14.751605667477344,2.8208857463117742
27473,27473,XY,0.33125,0.6125,9,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_9_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_9_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_9_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_9_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_9_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.6125_9_charge_5.txt,-0.0415140431804989,0.2212847408776742,14.492804878396988,2.741915108293581
27492,27492,XY,0.05,0.70625,14,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_14_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_14_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_14_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_14_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_14_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.70625_14_charge_6.txt,0.0583491679012474,0.2310923799961554,12.931746682716488,3.206443073884196
27495,27495,XY,0.33125,0.2375,2,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.2375_2_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.2375_2_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.2375_2_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.2375_2_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.2375_2_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.2375_2_charge_5.txt,0.0217733812444559,0.1482815572497636,11.517197046666658,2.454910431696817
27504,27504,XY,0.6125,0.6125,1,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_1_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_1_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_1_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_1_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_1_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_1_charge_4.txt,-0.2353797775467775,0.1504136276922047,12.945313440162888,1.494880581565236
27509,27509,XY,0.51875,0.6125,4,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_4_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_4_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_4_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_4_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_4_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.6125_4_charge_4.txt,-0.1771923768884269,0.1778559536674413,14.29419868789908,1.8461113667962792
